Format: DDD  M/D/Y H:M:S  -5.00 hrs  Datum[115]: WGS 84
ID	Date Time	Latitude	Longitude	Altitude
L	ACTIVE LOG
T	01/18/2013 12:51:33	30.30520	-97.74321	180.9
T	01/18/2013 12:51:41	30.30481	-97.74233	183.7
T	01/18/2013 12:51:53	30.30405	-97.74063	184.7
T	01/18/2013 12:51:57	30.30378	-97.74004	183.3
T	01/18/2013 12:52:05	30.30325	-97.73896	178.9
T	01/18/2013 12:52:12	30.30297	-97.73853	176.5
T	01/18/2013 12:52:23	30.30294	-97.73850	177.0
T	01/18/2013 12:52:30	30.30272	-97.73818	178.9
T	01/18/2013 12:52:37	30.30235	-97.73745	182.8
T	01/18/2013 12:52:38	30.30229	-97.73733	182.8
T	01/18/2013 12:52:53	30.30147	-97.73555	181.8
T	01/18/2013 12:53:01	30.30105	-97.73467	182.3
T	01/18/2013 12:53:10	30.30076	-97.73407	183.3
T	01/18/2013 12:53:22	30.30022	-97.73290	183.3
T	01/18/2013 12:53:38	30.29935	-97.73107	180.9
T	01/18/2013 12:53:39	30.29934	-97.73103	180.9
T	01/18/2013 12:53:47	30.29929	-97.73097	180.9
T	01/18/2013 12:53:55	30.29918	-97.73073	183.3
T	01/18/2013 12:54:06	30.29860	-97.72963	184.7
T	01/18/2013 12:54:13	30.29820	-97.72887	181.3
T	01/18/2013 12:54:18	30.29795	-97.72832	178.9
T	01/18/2013 12:54:22	30.29771	-97.72779	175.1
T	01/18/2013 12:54:25	30.29752	-97.72737	171.7
T	01/18/2013 12:54:26	30.29745	-97.72722	172.2
T	01/18/2013 12:54:30	30.29719	-97.72667	175.1
T	01/18/2013 12:54:33	30.29700	-97.72629	177.5
T	01/18/2013 12:54:41	30.29650	-97.72522	179.9
T	01/18/2013 12:54:44	30.29630	-97.72478	180.9
T	01/18/2013 12:54:50	30.29619	-97.72433	180.9
T	01/18/2013 12:54:57	30.29619	-97.72432	179.9
T	01/18/2013 12:55:13	30.29622	-97.72424	179.9
T	01/18/2013 12:55:29	30.29628	-97.72401	182.8
T	01/18/2013 12:55:38	30.29645	-97.72328	185.2
T	01/18/2013 12:55:42	30.29643	-97.72300	184.7
T	01/18/2013 12:55:50	30.29620	-97.72243	187.1
T	01/18/2013 12:56:00	30.29565	-97.72125	186.6
T	01/18/2013 12:56:09	30.29525	-97.72038	183.3
T	01/18/2013 12:56:17	30.29519	-97.72028	183.7
T	01/18/2013 12:56:20	30.29519	-97.72019	183.7
T	01/18/2013 12:56:28	30.29527	-97.71991	183.3
T	01/18/2013 12:56:43	30.29527	-97.71987	183.3
T	01/18/2013 13:00:34	30.29528	-97.71988	184.7
T	01/18/2013 13:00:38	30.29523	-97.71993	184.2
T	01/18/2013 13:00:41	30.29527	-97.72006	185.2
T	01/18/2013 13:00:48	30.29519	-97.72016	185.2
T	01/18/2013 13:00:54	30.29505	-97.72005	185.2
T	01/18/2013 13:01:11	30.29503	-97.72004	185.2
T	01/18/2013 13:01:58	30.29491	-97.71980	187.1
T	01/18/2013 13:01:59	30.29488	-97.71971	187.6
T	01/18/2013 13:02:04	30.29464	-97.71919	186.2
T	01/18/2013 13:02:09	30.29444	-97.71872	183.3
T	01/18/2013 13:02:14	30.29456	-97.71841	182.3
T	01/18/2013 13:02:28	30.29542	-97.71784	182.8
T	01/18/2013 13:02:30	30.29548	-97.71779	182.8
T	01/18/2013 13:02:40	30.29549	-97.71771	182.3
T	01/18/2013 13:17:10	30.29553	-97.71774	183.7
T	01/18/2013 13:17:15	30.29564	-97.71768	183.3
T	01/18/2013 13:17:18	30.29572	-97.71773	183.7
T	01/18/2013 13:17:23	30.29586	-97.71791	183.7
T	01/18/2013 13:17:32	30.29605	-97.71832	184.2
T	01/18/2013 13:17:37	30.29614	-97.71845	184.7
T	01/18/2013 13:17:41	30.29634	-97.71838	185.2
T	01/18/2013 13:17:49	30.29723	-97.71781	185.2
T	01/18/2013 13:17:58	30.29820	-97.71724	184.7
T	01/18/2013 13:18:04	30.29832	-97.71712	185.2
T	01/18/2013 13:18:11	30.29832	-97.71711	186.2
T	01/18/2013 13:18:16	30.29851	-97.71697	186.6
T	01/18/2013 13:18:25	30.29956	-97.71631	189.5
T	01/18/2013 13:18:34	30.30087	-97.71549	193.4
T	01/18/2013 13:18:37	30.30133	-97.71523	195.3
T	01/18/2013 13:18:44	30.30238	-97.71459	190.0
T	01/18/2013 13:18:46	30.30267	-97.71441	189.5
T	01/18/2013 13:18:50	30.30329	-97.71402	192.9
T	01/18/2013 13:18:57	30.30429	-97.71336	191.9
T	01/18/2013 13:19:08	30.30568	-97.71252	193.8
T	01/18/2013 13:19:16	30.30666	-97.71194	196.2
T	01/18/2013 13:19:20	30.30727	-97.71157	199.6
T	01/18/2013 13:19:28	30.30876	-97.71063	197.2
T	01/18/2013 13:19:29	30.30897	-97.71050	197.2
T	01/18/2013 13:19:36	30.31042	-97.70960	193.4
T	01/18/2013 13:19:43	30.31186	-97.70884	196.7
T	01/18/2013 13:19:45	30.31230	-97.70864	197.2
T	01/18/2013 13:19:52	30.31361	-97.70811	195.3
T	01/18/2013 13:19:56	30.31438	-97.70786	198.6
T	01/18/2013 13:20:06	30.31655	-97.70738	202.5
T	01/18/2013 13:20:12	30.31793	-97.70712	205.9
T	01/18/2013 13:20:15	30.31864	-97.70700	209.2
T	01/18/2013 13:20:18	30.31934	-97.70689	213.1
T	01/18/2013 13:20:21	30.32004	-97.70679	217.9
T	01/18/2013 13:20:23	30.32050	-97.70672	220.8
T	01/18/2013 13:20:25	30.32093	-97.70664	224.1
T	01/18/2013 13:20:30	30.32174	-97.70610	226.0
T	01/18/2013 13:20:35	30.32202	-97.70506	226.0
T	01/18/2013 13:20:36	30.32201	-97.70483	225.6
T	01/18/2013 13:20:40	30.32196	-97.70382	223.2
T	01/18/2013 13:20:45	30.32188	-97.70242	219.8
T	01/18/2013 13:20:47	30.32185	-97.70184	216.9
T	01/18/2013 13:20:50	30.32181	-97.70101	215.5
T	01/18/2013 13:20:57	30.32162	-97.69924	211.6
T	01/18/2013 13:20:59	30.32155	-97.69875	210.7
T	01/18/2013 13:21:09	30.32126	-97.69602	208.7
T	01/18/2013 13:21:17	30.32109	-97.69374	206.3
T	01/18/2013 13:21:19	30.32105	-97.69320	203.0
T	01/18/2013 13:21:20	30.32101	-97.69292	203.0
T	01/18/2013 13:21:28	30.32086	-97.69095	201.5
T	01/18/2013 13:21:33	30.32083	-97.68996	198.2
T	01/18/2013 13:21:36	30.32083	-97.68955	196.7
T	01/18/2013 13:21:41	30.32084	-97.68928	195.3
T	01/18/2013 13:21:50	30.32084	-97.68927	196.2
T	01/18/2013 13:21:58	30.32093	-97.68852	196.2
T	01/18/2013 13:22:06	30.32116	-97.68708	198.2
T	01/18/2013 13:22:15	30.32149	-97.68491	195.3
T	01/18/2013 13:22:19	30.32167	-97.68393	191.9
T	01/18/2013 13:22:21	30.32177	-97.68350	188.6
T	01/18/2013 13:22:24	30.32193	-97.68288	185.7
T	01/18/2013 13:22:33	30.32249	-97.68123	182.3
T	01/18/2013 13:22:35	30.32259	-97.68090	181.3
T	01/18/2013 13:22:38	30.32271	-97.68057	178.5
T	01/18/2013 13:22:42	30.32265	-97.68028	178.5
T	01/18/2013 13:22:50	30.32206	-97.67950	177.0
T	01/18/2013 13:22:55	30.32160	-97.67919	177.0
T	01/18/2013 13:23:00	30.32101	-97.67904	175.1
T	01/18/2013 13:23:05	30.32037	-97.67911	173.7
T	01/18/2013 13:23:11	30.31973	-97.67947	177.0
T	01/18/2013 13:23:21	30.31873	-97.68011	181.3
T	01/18/2013 13:23:24	30.31844	-97.68029	184.2
T	01/18/2013 13:23:31	30.31776	-97.68074	187.1
T	01/18/2013 13:23:33	30.31761	-97.68083	188.1
T	01/18/2013 13:23:44	30.31669	-97.68141	187.1
T	01/18/2013 13:23:45	30.31663	-97.68144	186.6
T	01/18/2013 13:23:52	30.31608	-97.68161	187.6
T	01/18/2013 13:24:00	30.31516	-97.68132	189.5
T	01/18/2013 13:24:03	30.31491	-97.68110	189.5
T	01/18/2013 13:24:05	30.31483	-97.68102	189.0
T	01/18/2013 13:24:10	30.31493	-97.68079	189.0
T	01/18/2013 13:24:15	30.31534	-97.68048	188.1
T	01/18/2013 13:24:19	30.31549	-97.68006	183.3
T	01/18/2013 13:24:20	30.31546	-97.67994	182.3
T	01/18/2013 13:24:26	30.31535	-97.67921	182.3
T	01/18/2013 13:24:33	30.31544	-97.67856	181.8
T	01/18/2013 13:24:37	30.31549	-97.67819	179.9
T	01/18/2013 13:24:40	30.31548	-97.67792	178.5
T	01/18/2013 13:24:45	30.31528	-97.67761	175.6
T	01/18/2013 13:24:47	30.31521	-97.67756	175.1
T	01/18/2013 13:24:56	30.31514	-97.67736	171.7

T	01/18/2013 18:26:01	30.31513	-97.67734	203.5

T	01/18/2013 18:26:29	30.31518	-97.67742	187.6
T	01/18/2013 18:26:39	30.31514	-97.67745	187.1
T	01/18/2013 18:26:42	30.31516	-97.67747	187.6
T	01/18/2013 18:26:45	30.31515	-97.67751	187.6
T	01/18/2013 18:26:50	30.31513	-97.67753	188.6
T	01/18/2013 18:26:56	30.31536	-97.67772	191.0
T	01/18/2013 18:27:01	30.31549	-97.67811	194.3
T	01/18/2013 18:27:09	30.31539	-97.67887	196.7
T	01/18/2013 18:27:14	30.31535	-97.67933	195.8
T	01/18/2013 18:27:16	30.31535	-97.67952	195.3
T	01/18/2013 18:27:24	30.31546	-97.68037	198.6
T	01/18/2013 18:27:28	30.31525	-97.68062	201.1
T	01/18/2013 18:27:31	30.31504	-97.68078	203.0
T	01/18/2013 18:27:37	30.31487	-97.68090	203.5
T	01/18/2013 18:27:44	30.31464	-97.68103	203.5
T	01/18/2013 18:27:54	30.31395	-97.68152	202.5
T	01/18/2013 18:27:55	30.31388	-97.68160	202.5
T	01/18/2013 18:28:05	30.31342	-97.68265	202.5
T	01/18/2013 18:28:13	30.31315	-97.68342	202.5
T	01/18/2013 18:28:23	30.31248	-97.68443	201.1
T	01/18/2013 18:28:32	30.31197	-97.68530	202.0
T	01/18/2013 18:28:37	30.31196	-97.68590	201.5
T	01/18/2013 18:28:47	30.31231	-97.68704	199.1
T	01/18/2013 18:28:50	30.31233	-97.68742	197.2
T	01/18/2013 18:28:56	30.31233	-97.68808	197.2
T	01/18/2013 18:29:01	30.31250	-97.68867	199.6
T	01/18/2013 18:29:16	30.31333	-97.69053	202.5
T	01/18/2013 18:29:22	30.31344	-97.69092	202.5
T	01/18/2013 18:29:30	30.31351	-97.69103	203.5
T	01/18/2013 18:29:37	30.31369	-97.69163	203.9
T	01/18/2013 18:29:46	30.31397	-97.69232	203.0
T	01/18/2013 18:29:54	30.31396	-97.69235	203.0
T	01/18/2013 18:30:55	30.31397	-97.69235	202.0
T	01/18/2013 18:30:59	30.31404	-97.69251	202.5
T	01/18/2013 18:31:03	30.31393	-97.69273	203.0
T	01/18/2013 18:31:12	30.31297	-97.69329	202.0
T	01/18/2013 18:31:16	30.31250	-97.69353	200.6
T	01/18/2013 18:31:28	30.31115	-97.69434	198.6
T	01/18/2013 18:31:42	30.30934	-97.69548	200.6
T	01/18/2013 18:31:58	30.30738	-97.69670	199.6
T	01/18/2013 18:32:12	30.30565	-97.69778	196.7
T	01/18/2013 18:32:23	30.30448	-97.69858	194.8
T	01/18/2013 18:32:30	30.30434	-97.69867	195.3
T	01/18/2013 18:32:42	30.30413	-97.69880	196.2
T	01/18/2013 18:32:50	30.30396	-97.69895	196.2
T	01/18/2013 18:32:59	30.30426	-97.69945	197.2
T	01/18/2013 18:33:07	30.30474	-97.70053	199.1
T	01/18/2013 18:33:08	30.30480	-97.70069	199.6
T	01/18/2013 18:33:21	30.30567	-97.70258	199.6
T	01/18/2013 18:33:35	30.30659	-97.70453	203.0
T	01/18/2013 18:33:45	30.30708	-97.70560	202.5
T	01/18/2013 18:33:53	30.30722	-97.70586	202.0
T	01/18/2013 18:33:55	30.30724	-97.70591	202.5
T	01/18/2013 18:34:03	30.30756	-97.70660	204.9
T	01/18/2013 18:34:15	30.30830	-97.70810	204.9
T	01/18/2013 18:34:25	30.30874	-97.70898	204.4
T	01/18/2013 18:34:33	30.30878	-97.70904	204.4
T	01/18/2013 18:34:40	30.30897	-97.70940	205.9
T	01/18/2013 18:34:48	30.30943	-97.71013	209.2
T	01/18/2013 18:34:51	30.30965	-97.71046	210.7
T	01/18/2013 18:35:03	30.31044	-97.71178	209.7
T	01/18/2013 18:35:13	30.31097	-97.71298	211.1
T	01/18/2013 18:35:21	30.31132	-97.71369	209.7
T	01/18/2013 18:35:29	30.31143	-97.71388	209.7
T	01/18/2013 18:35:38	30.31156	-97.71412	209.2
T	01/18/2013 18:35:48	30.31183	-97.71469	208.7
T	01/18/2013 18:35:55	30.31187	-97.71482	208.7
T	01/18/2013 18:36:05	30.31192	-97.71492	208.3
T	01/18/2013 18:37:38	30.31192	-97.71493	207.8
T	01/18/2013 18:37:49	30.31210	-97.71534	207.8
T	01/18/2013 18:37:59	30.31230	-97.71601	207.8
T	01/18/2013 18:38:10	30.31278	-97.71696	209.2
T	01/18/2013 18:38:22	30.31338	-97.71815	210.7
T	01/18/2013 18:38:33	30.31378	-97.71893	211.1
T	01/18/2013 18:38:41	30.31392	-97.71921	210.7
T	01/18/2013 18:39:22	30.31395	-97.71929	210.7
T	01/18/2013 18:39:33	30.31426	-97.71993	210.2
T	01/18/2013 18:39:45	30.31469	-97.72090	210.7
T	01/18/2013 18:39:57	30.31515	-97.72185	212.1
T	01/18/2013 18:40:08	30.31571	-97.72298	210.2
T	01/18/2013 18:40:11	30.31591	-97.72338	208.3
T	01/18/2013 18:40:16	30.31607	-97.72405	203.9
T	01/18/2013 18:40:18	30.31611	-97.72427	203.0
T	01/18/2013 18:40:30	30.31641	-97.72562	202.5
T	01/18/2013 18:40:43	30.31704	-97.72712	203.9
T	01/18/2013 18:40:54	30.31751	-97.72817	204.9
T	01/18/2013 18:41:01	30.31758	-97.72828	204.9
T	01/18/2013 18:41:26	30.31758	-97.72827	204.4
T	01/18/2013 18:41:32	30.31767	-97.72849	205.4
T	01/18/2013 18:41:42	30.31811	-97.72952	207.8
T	01/18/2013 18:41:50	30.31851	-97.73045	207.8
T	01/18/2013 18:41:57	30.31861	-97.73068	207.8
T	01/18/2013 18:42:10	30.31862	-97.73073	207.8
T	01/18/2013 18:42:16	30.31843	-97.73110	208.7
T	01/18/2013 18:42:25	30.31748	-97.73172	208.7
T	01/18/2013 18:42:27	30.31729	-97.73189	208.3
T	01/18/2013 18:42:36	30.31646	-97.73303	205.9
T	01/18/2013 18:42:48	30.31578	-97.73509	206.8
T	01/18/2013 18:42:56	30.31520	-97.73625	208.7
T	01/18/2013 18:43:05	30.31425	-97.73712	207.8
T	01/18/2013 18:43:12	30.31381	-97.73741	205.4
T	01/18/2013 18:43:20	30.31380	-97.73741	205.4
T	01/18/2013 18:44:10	30.31359	-97.73754	205.4
T	01/18/2013 18:44:20	30.31272	-97.73813	204.4
T	01/18/2013 18:44:32	30.31138	-97.73907	200.6
T	01/18/2013 18:44:45	30.30997	-97.74005	198.2
T	01/18/2013 18:44:53	30.30931	-97.74043	196.2
T	01/18/2013 18:45:02	30.30932	-97.74042	196.2
T	01/18/2013 18:45:35	30.30917	-97.74052	195.8
T	01/18/2013 18:45:38	30.30907	-97.74050	195.8
T	01/18/2013 18:45:40	30.30899	-97.74045	195.8
T	01/18/2013 18:45:47	30.30877	-97.74051	194.8
T	01/18/2013 18:46:00	30.30827	-97.74080	194.3
T	01/18/2013 18:46:06	30.30801	-97.74096	194.3
T	01/18/2013 18:46:10	30.30784	-97.74088	193.4
T	01/18/2013 18:46:28	30.30750	-97.74023	192.9
T	01/18/2013 18:46:30	30.30749	-97.74019	192.9
T	01/18/2013 18:46:44	30.30775	-97.73994	192.9
T	01/18/2013 18:46:51	30.30795	-97.73986	193.8
T	01/18/2013 18:46:59	30.30808	-97.73984	193.8

T	01/18/2013 22:18:27	30.30808	-97.73984	188.6

T	01/18/2013 22:18:58	30.30811	-97.73986	187.6
T	01/18/2013 22:19:11	30.30805	-97.73994	187.1
T	01/18/2013 22:19:17	30.30805	-97.73995	186.6
T	01/18/2013 22:19:24	30.30832	-97.74016	187.1
T	01/18/2013 22:19:34	30.30858	-97.74059	187.6
T	01/18/2013 22:19:40	30.30879	-97.74053	187.6
T	01/18/2013 22:19:42	30.30885	-97.74046	188.1
T	01/18/2013 22:19:49	30.30910	-97.74050	189.0
T	01/18/2013 22:19:52	30.30920	-97.74049	190.0
T	01/18/2013 22:20:00	30.30994	-97.74006	191.4
T	01/18/2013 22:20:09	30.31112	-97.73925	194.3
T	01/18/2013 22:20:21	30.31247	-97.73830	195.8
T	01/18/2013 22:20:30	30.31327	-97.73778	196.2
T	01/18/2013 22:20:37	30.31337	-97.73771	196.7
T	01/18/2013 22:21:34	30.31342	-97.73770	197.7
T	01/18/2013 22:21:39	30.31370	-97.73792	197.2
T	01/18/2013 22:21:49	30.31431	-97.73921	199.6
T	01/18/2013 22:22:03	30.31523	-97.74110	202.5
T	01/18/2013 22:22:15	30.31597	-97.74276	201.5
T	01/18/2013 22:22:26	30.31675	-97.74432	198.2
T	01/18/2013 22:22:30	30.31704	-97.74489	196.2
T	01/18/2013 22:22:34	30.31730	-97.74542	193.4
T	01/18/2013 22:22:37	30.31742	-97.74575	192.9
T	01/18/2013 22:22:44	30.31752	-97.74607	191.4
T	01/18/2013 22:22:51	30.31780	-97.74664	191.0
T	01/18/2013 22:23:00	30.31835	-97.74779	186.6
T	01/18/2013 22:23:08	30.31882	-97.74900	184.2
T	01/18/2013 22:23:15	30.31930	-97.75004	189.5
T	01/18/2013 22:23:17	30.31944	-97.75032	190.0
T	01/18/2013 22:23:20	30.31963	-97.75072	193.4
T	01/18/2013 22:23:21	30.31970	-97.75085	192.9
T	01/18/2013 22:23:29	30.32021	-97.75190	196.7
T	01/18/2013 22:23:33	30.32042	-97.75238	198.6
T	01/18/2013 22:23:36	30.32048	-97.75273	200.1
T	01/18/2013 22:23:42	30.32050	-97.75310	200.1
T	01/18/2013 22:23:58	30.32049	-97.75313	200.6
T	01/18/2013 22:24:17	30.32052	-97.75322	201.1
T	01/18/2013 22:24:25	30.32084	-97.75389	202.0
T	01/18/2013 22:24:34	30.32130	-97.75482	202.5
T	01/18/2013 22:24:41	30.32183	-97.75513	201.5
T	01/18/2013 22:24:57	30.32301	-97.75510	202.5
T	01/18/2013 22:25:08	30.32383	-97.75507	203.5
T	01/18/2013 22:25:14	30.32425	-97.75508	204.9
T	01/18/2013 22:25:18	30.32458	-97.75519	205.4
T	01/18/2013 22:25:21	30.32486	-97.75537	206.3
T	01/18/2013 22:25:24	30.32524	-97.75551	207.8
T	01/18/2013 22:25:30	30.32620	-97.75559	210.7
T	01/18/2013 22:25:31	30.32638	-97.75559	210.2
T	01/18/2013 22:25:42	30.32859	-97.75558	212.1
T	01/18/2013 22:25:55	30.33150	-97.75550	213.6
T	01/18/2013 22:26:01	30.33272	-97.75545	216.4
T	01/18/2013 22:26:04	30.33331	-97.75543	218.8
T	01/18/2013 22:26:09	30.33427	-97.75541	221.7
T	01/18/2013 22:26:11	30.33466	-97.75540	222.7
T	01/18/2013 22:26:22	30.33685	-97.75525	225.1
T	01/18/2013 22:26:27	30.33785	-97.75493	221.2
T	01/18/2013 22:26:32	30.33883	-97.75447	218.8
T	01/18/2013 22:26:43	30.34114	-97.75323	216.0
T	01/18/2013 22:27:00	30.34477	-97.75144	217.4
T	01/18/2013 22:27:17	30.34865	-97.74972	220.3
T	01/18/2013 22:27:26	30.35086	-97.74906	222.2
T	01/18/2013 22:27:32	30.35238	-97.74862	225.1
T	01/18/2013 22:27:35	30.35309	-97.74822	227.0
T	01/18/2013 22:27:41	30.35443	-97.74723	225.1
T	01/18/2013 22:27:46	30.35561	-97.74650	221.7
T	01/18/2013 22:27:47	30.35586	-97.74637	221.7
T	01/18/2013 22:27:57	30.35842	-97.74548	223.6
T	01/18/2013 22:28:13	30.36258	-97.74401	222.7
T	01/18/2013 22:28:24	30.36539	-97.74304	225.1
T	01/18/2013 22:28:37	30.36882	-97.74224	225.1
T	01/18/2013 22:28:40	30.36958	-97.74196	228.9
T	01/18/2013 22:28:41	30.36983	-97.74186	228.9
T	01/18/2013 22:28:45	30.37082	-97.74146	231.3
T	01/18/2013 22:29:01	30.37497	-97.73983	232.8
T	01/18/2013 22:29:05	30.37598	-97.73941	234.2
T	01/18/2013 22:29:20	30.37972	-97.73758	235.7
T	01/18/2013 22:29:36	30.38374	-97.73581	236.6
T	01/18/2013 22:29:48	30.38687	-97.73493	238.5
T	01/18/2013 22:29:51	30.38766	-97.73473	240.0
T	01/18/2013 22:30:09	30.39243	-97.73350	243.4
T	01/18/2013 22:30:26	30.39694	-97.73215	244.3
T	01/18/2013 22:30:36	30.39935	-97.73080	246.7
T	01/18/2013 22:30:43	30.40089	-97.72961	250.6
T	01/18/2013 22:30:55	30.40336	-97.72716	249.6
T	01/18/2013 22:30:59	30.40411	-97.72624	246.2
T	01/18/2013 22:31:03	30.40482	-97.72527	242.4
T	01/18/2013 22:31:05	30.40515	-97.72477	240.9
T	01/18/2013 22:31:10	30.40595	-97.72349	237.1
T	01/18/2013 22:31:21	30.40738	-97.72051	235.2
T	01/18/2013 22:31:26	30.40784	-97.71903	230.9
T	01/18/2013 22:31:29	30.40802	-97.71811	228.0
T	01/18/2013 22:31:32	30.40815	-97.71717	224.1
T	01/18/2013 22:31:36	30.40833	-97.71593	220.3
T	01/18/2013 22:31:38	30.40843	-97.71531	219.8
T	01/18/2013 22:31:41	30.40862	-97.71441	217.9
T	01/18/2013 22:31:49	30.40946	-97.71216	217.4
T	01/18/2013 22:31:55	30.41035	-97.71067	220.8
T	01/18/2013 22:32:00	30.41127	-97.70955	224.6
T	01/18/2013 22:32:13	30.41400	-97.70692	225.1
T	01/18/2013 22:32:20	30.41560	-97.70579	226.5
T	01/18/2013 22:32:28	30.41766	-97.70494	223.2
T	01/18/2013 22:32:32	30.41868	-97.70451	219.8
T	01/18/2013 22:32:33	30.41893	-97.70440	219.8
T	01/18/2013 22:32:45	30.42191	-97.70314	221.7
T	01/18/2013 22:32:52	30.42371	-97.70260	224.6
T	01/18/2013 22:32:54	30.42421	-97.70245	228.0
T	01/18/2013 22:32:55	30.42446	-97.70237	228.0
T	01/18/2013 22:32:59	30.42535	-97.70207	229.4
T	01/18/2013 22:33:06	30.42683	-97.70159	233.3
T	01/18/2013 22:33:07	30.42703	-97.70152	233.3
T	01/18/2013 22:33:20	30.42955	-97.70076	229.4
T	01/18/2013 22:33:23	30.42997	-97.70061	228.0
T	01/18/2013 22:33:25	30.43019	-97.70055	227.0
T	01/18/2013 22:33:31	30.43055	-97.70087	225.6
T	01/18/2013 22:33:35	30.43060	-97.70122	224.1
T	01/18/2013 22:33:40	30.43033	-97.70143	223.6
T	01/18/2013 22:33:49	30.42910	-97.70190	226.0
T	01/18/2013 22:33:59	30.42724	-97.70251	228.0
T	01/18/2013 22:34:05	30.42636	-97.70279	225.1
T	01/18/2013 22:34:10	30.42622	-97.70305	223.6
T	01/18/2013 22:34:18	30.42660	-97.70399	221.2
T	01/18/2013 22:34:30	30.42729	-97.70548	224.6
T	01/18/2013 22:34:35	30.42760	-97.70594	227.0
T	01/18/2013 22:34:40	30.42768	-97.70645	229.9
T	01/18/2013 22:34:51	30.42760	-97.70788	230.9
T	01/18/2013 22:34:58	30.42772	-97.70889	229.9
T	01/18/2013 22:35:03	30.42806	-97.70940	229.9
T	01/18/2013 22:35:16	30.42909	-97.71072	228.9
T	01/18/2013 22:35:28	30.42983	-97.71223	226.0
T	01/18/2013 22:35:29	30.42988	-97.71232	226.0
T	01/18/2013 22:35:34	30.42981	-97.71273	226.5
T	01/18/2013 22:35:36	30.42965	-97.71284	227.5
T	01/18/2013 22:35:40	30.42928	-97.71305	228.0
T	01/18/2013 22:35:47	30.42918	-97.71342	229.9
T	01/18/2013 22:35:48	30.42922	-97.71349	230.4
T	01/18/2013 22:35:52	30.42936	-97.71377	230.9
T	01/18/2013 22:35:58	30.42918	-97.71411	232.8
T	01/18/2013 22:36:04	30.42876	-97.71435	233.7
T	01/18/2013 22:36:12	30.42869	-97.71449	234.2

T	01/19/2013 11:07:58	30.42868	-97.71448	245.3
T	01/19/2013 11:07:59	30.42868	-97.71448	215.5

T	01/19/2013 11:08:28	30.42875	-97.71461	214.5
T	01/19/2013 11:08:39	30.42868	-97.71445	215.5
T	01/19/2013 11:08:45	30.42867	-97.71439	215.5
T	01/19/2013 11:08:53	30.42827	-97.71461	216.0
T	01/19/2013 11:09:09	30.42706	-97.71536	218.4
T	01/19/2013 11:09:17	30.42667	-97.71562	217.4
T	01/19/2013 11:09:22	30.42653	-97.71551	217.4
T	01/19/2013 11:09:31	30.42621	-97.71480	215.5
T	01/19/2013 11:09:33	30.42617	-97.71473	214.5
T	01/19/2013 11:09:38	30.42594	-97.71481	216.0
T	01/19/2013 11:09:45	30.42574	-97.71506	216.4
T	01/19/2013 11:10:55	30.42576	-97.71505	215.0
T	01/19/2013 11:11:35	30.42564	-97.71516	216.4
T	01/19/2013 11:11:41	30.42529	-97.71498	217.4
T	01/19/2013 11:11:52	30.42484	-97.71396	214.0
T	01/19/2013 11:11:57	30.42478	-97.71381	213.6
T	01/19/2013 11:12:05	30.42451	-97.71311	214.0
T	01/19/2013 11:12:13	30.42402	-97.71177	213.6
T	01/19/2013 11:12:24	30.42296	-97.70954	211.6
T	01/19/2013 11:12:26	30.42275	-97.70911	210.2
T	01/19/2013 11:12:42	30.42110	-97.70576	212.6
T	01/19/2013 11:12:46	30.42072	-97.70507	211.6
T	01/19/2013 11:12:49	30.42044	-97.70482	207.8
T	01/19/2013 11:12:52	30.42007	-97.70482	205.9
T	01/19/2013 11:12:57	30.41926	-97.70506	202.0
T	01/19/2013 11:13:00	30.41869	-97.70524	200.6
T	01/19/2013 11:13:05	30.41768	-97.70559	203.9
T	01/19/2013 11:13:07	30.41727	-97.70573	205.4
T	01/19/2013 11:13:12	30.41626	-97.70613	208.7
T	01/19/2013 11:13:16	30.41545	-97.70656	209.7
T	01/19/2013 11:13:24	30.41392	-97.70781	209.7
T	01/19/2013 11:13:31	30.41257	-97.70904	208.7
T	01/19/2013 11:13:37	30.41148	-97.71017	208.3
T	01/19/2013 11:13:42	30.41062	-97.71123	204.4
T	01/19/2013 11:13:43	30.41047	-97.71145	203.9
T	01/19/2013 11:13:52	30.40932	-97.71367	201.1
T	01/19/2013 11:13:55	30.40904	-97.71445	200.1
T	01/19/2013 11:14:01	30.40864	-97.71613	201.5
T	01/19/2013 11:14:05	30.40846	-97.71726	205.4
T	01/19/2013 11:14:08	30.40834	-97.71811	208.3
T	01/19/2013 11:14:10	30.40824	-97.71866	211.6
T	01/19/2013 11:14:13	30.40805	-97.71948	214.5
T	01/19/2013 11:14:18	30.40761	-97.72082	217.9
T	01/19/2013 11:14:20	30.40739	-97.72135	220.8
T	01/19/2013 11:14:22	30.40714	-97.72186	221.7
T	01/19/2013 11:14:34	30.40550	-97.72483	223.6
T	01/19/2013 11:14:39	30.40470	-97.72601	227.5
T	01/19/2013 11:14:44	30.40380	-97.72715	230.9
T	01/19/2013 11:14:48	30.40305	-97.72802	233.7
T	01/19/2013 11:14:52	30.40227	-97.72883	235.7
T	01/19/2013 11:15:04	30.39968	-97.73101	233.3
T	01/19/2013 11:15:14	30.39728	-97.73241	231.8
T	01/19/2013 11:15:24	30.39472	-97.73330	229.9
T	01/19/2013 11:15:31	30.39286	-97.73378	227.0
T	01/19/2013 11:15:33	30.39233	-97.73391	230.4
